State,District,RMNCH,NCD,FRP,UHC_Index,UHC_Tercile,SCA,Infectious_Diseases,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,UHC_District,UHC_Poorest20,UHC_Rural,UHC_ReligMin,UHC_SCST,Service_Coverage,FRP_D,UHC_Index_D,Region,UHC_Gap,SCA_FRP_Gap,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,HC_Cluster,KM_Cluster
Uttar Pradesh,Bara Banki,47.36,8.24,49.2,37.0,Low UHC,42.84,84.35,0.4248288181006251,0.11992676228257557,0.34941924778761063,0.2461610051186598,0.4012516548321097,0.8484269662921347,37.0,33.09,36.75,37.12,37.54,34.46,49.2,37.0,Central,63.0,-14.74,3.91,0.25,-0.54,-0.12,1.0,1.0
Uttar Pradesh,Prayagraj,49.42,9.84,51.16,34.37,Low UHC,23.55,81.88,0.45549270616254833,0.16875190723222463,0.376521017699115,0.18496975337366206,0.16909375376098207,0.8206741573033707,34.37,27.07,33.72,33.16,33.25,31.12,51.16,34.37,Central,65.63,-20.04,7.3,0.65,1.12,1.21,1.0,1.0
Uttar Pradesh,Etah,48.1,8.89,48.69,34.55,Low UHC,27.52,85.85,0.43584400119083055,0.13976197741837051,0.3423672566371681,0.18915774778966943,0.21687326994824885,0.8652808988764044,34.55,27.49,34.0,32.38,36.31,31.71,48.69,34.55,Central,65.45,-16.98,7.06,0.55,-1.76,2.17,1.0,1.0
Uttar Pradesh,Jaunpur,55.92,16.77,46.8,42.51,Medium UHC,38.04,83.12,0.5522476927657041,0.3802258162953921,0.31623340707964603,0.3743601675197765,0.3434829702731977,0.8346067415730337,42.51,39.28,42.5,31.17,42.29,41.5,46.8,42.51,Central,57.49,-5.3,3.23,0.01,0.22,11.34,1.0,1.0
Uttar Pradesh,Agra,62.36,8.8,42.14,36.87,Low UHC,38.43,76.61,0.6481095564155999,0.13701556301495274,0.25179756637168144,0.2431363424848766,0.3481766758936093,0.7614606741573033,36.87,32.79,38.68,31.72,36.3,35.66,42.14,36.87,Central,63.13,-6.48,4.08,-1.81,0.57,5.15,1.0,1.0
Uttar Pradesh,Mainpuri,57.53,10.72,45.96,37.54,Low UHC,30.75,85.56,0.576213158678178,0.19560573695453162,0.30461836283185845,0.2587249883666821,0.2557467805993501,0.8620224719101123,37.54,35.9,36.36,37.24,40.21,35.69,45.96,37.54,Central,62.46,-10.27,1.64,1.18,-2.67,0.3,1.0,1.0
Uttar Pradesh,Farrukhabad,52.52,5.7,48.6,29.47,Low UHC,17.7,86.38,0.5016373920809765,0.04241684467500764,0.3411227876106195,0.07096323871568166,0.09868816945480802,0.8712359550561797,29.47,25.64,29.42,29.65,31.6,26.01,48.6,29.47,Central,70.53,-22.59,3.83,0.05,-2.13,-0.18,1.0,1.0
Uttar Pradesh,Lalitpur,62.1,7.2,40.96,37.0,Low UHC,44.03,85.99,0.6442393569514736,0.08819041806530364,0.23548119469026546,0.2461610051186598,0.41557347454567334,0.8668539325842696,37.0,33.44,36.79,23.15,34.37,36.07,40.96,37.0,Central,63.0,-4.89,3.56,0.21,2.63,13.85,1.0,1.0
Uttar Pradesh,Gautam Buddha Nagar,64.09,11.14,50.67,40.39,Low UHC,36.48,81.5,0.6738612682345936,0.20842233750381453,0.369745575221239,0.3250348999534667,0.32470814779155127,0.8164044943820224,40.39,31.29,40.16,31.83,36.35,38.17,50.67,40.39,Central,59.61,-12.5,9.1,0.23,4.04,8.56,1.0,1.0
Uttar Pradesh,Ghazipur,50.61,10.21,42.94,34.87,Low UHC,27.79,83.64,0.47320631140220293,0.180042722001831,0.26285951327433627,0.19660307119590492,0.22012275845468765,0.8404494382022472,34.87,29.81,34.89,34.12,34.57,33.1,42.94,34.87,Central,65.13,-9.84,5.06,-0.02,0.3,0.75,1.0,1.0
Uttar Pradesh,Sambhal,56.66,13.82,47.19,39.24,Low UHC,29.21,86.2,0.5632628758559094,0.2902044552944767,0.3216261061946903,0.298278268962308,0.23721266097003246,0.8692134831460674,39.24,37.45,38.14,40.36,36.62,37.47,47.19,39.24,Central,60.76,-9.72,1.79,1.1,2.62,-1.12,1.0,1.0
Uttar Pradesh,Pratapgarh,48.28,8.59,53.01,36.55,Low UHC,36.28,81.8,0.43852337005061026,0.1306072627403113,0.4021017699115044,0.2356910190786411,0.3223011192682633,0.8197752808988763,36.55,30.31,36.25,35.31,35.02,33.3,53.01,36.55,Central,63.45,-19.71,6.24,0.3,1.53,1.24,1.0,1.0
Uttar Pradesh,Hardoi,49.66,8.11,48.39,34.64,Low UHC,31.29,81.79,0.45906519797558787,0.11595971925541654,0.3382190265486726,0.19125174499767328,0.2622457576122277,0.8196629213483146,34.64,29.12,34.16,35.54,34.15,31.86,48.39,34.64,Central,65.36,-16.53,5.52,0.48,0.49,-0.9,1.0,1.0
Uttar Pradesh,Meerut,64.65,8.5,52.11,38.95,Low UHC,34.27,91.26,0.6821970824650194,0.1278608483368935,0.38965707964601776,0.2915309446254072,0.2981104826092189,0.926067415730337,38.95,34.98,38.62,37.0,38.41,36.21,52.11,38.95,Central,61.05,-15.9,3.97,0.33,0.54,1.95,1.0,1.0
Uttar Pradesh,Jhansi,47.09,15.48,46.04,40.38,Low UHC,37.0,86.42,0.42080976481095567,0.3408605431797376,0.30572455752212385,0.32480223359702187,0.33096642195210013,0.8716853932584269,40.38,37.5,40.52,30.12,41.74,39.07,46.04,40.38,Central,59.62,-6.97,2.88,-0.14,-1.36,10.26,1.0,1.0
Uttar Pradesh,Varanasi,60.02,15.13,41.79,43.29,Medium UHC,44.86,89.36,0.6132777612384638,0.33018004272200185,0.24695796460176994,0.3925081433224755,0.42556264291731855,0.9047191011235953,43.29,41.3,42.71,42.08,45.02,43.68,41.79,43.29,Central,56.71,1.89,1.99,0.58,-1.73,1.21,1.0,1.0
Uttar Pradesh,Unnao,45.96,14.59,49.34,40.33,Low UHC,39.42,81.76,0.4039892825245609,0.3137015563014953,0.35135508849557523,0.3236389018147975,0.36009146708388495,0.8193258426966292,40.33,34.74,39.82,40.38,39.81,38.34,49.34,40.33,Central,59.67,-11.0,5.59,0.51,0.52,-0.05,1.0,1.0
Uttar Pradesh,Lucknow,55.16,13.31,51.61,40.47,Low UHC,33.51,85.49,0.5409348020244119,0.27464144034177607,0.38274336283185845,0.3268962308050255,0.28896377422072445,0.8612359550561797,40.47,37.53,40.99,36.13,39.5,38.08,51.61,40.47,Central,59.53,-13.53,2.94,-0.52,0.97,4.34,1.0,1.0
Uttar Pradesh,Kheri,52.56,10.29,55.83,38.08,Low UHC,30.76,86.2,0.5022328073831497,0.1824839792493134,0.4410951327433628,0.27128897161470444,0.2558671320255145,0.8692134831460674,38.08,34.79,38.14,33.13,36.03,34.61,55.83,38.08,Central,61.92,-21.22,3.29,-0.06,2.05,4.95,1.0,1.0
Uttar Pradesh,Mathura,55.81,10.88,40.04,36.13,Low UHC,31.1,81.44,0.5506103006847276,0.20048825144949653,0.22275995575221236,0.22591903210795716,0.2599590805151041,0.8157303370786516,36.13,32.42,36.09,31.99,36.21,35.22,40.04,36.13,Central,63.87,-4.82,3.71,0.04,-0.08,4.14,1.0,1.0
Uttar Pradesh,Deoria,50.12,15.66,43.06,40.63,Low UHC,38.18,85.82,0.46591247395058044,0.3463533719865731,0.26451880530973454,0.33061889250814325,0.3451678902394993,0.8649438202247189,40.63,39.24,40.28,38.19,41.98,40.04,43.06,40.63,Central,59.37,-3.02,1.39,0.35,-1.35,2.44,1.0,1.0
Uttar Pradesh,Auraiya,51.66,11.31,54.54,35.96,Low UHC,21.13,89.35,0.48883596308425115,0.2136100091547147,0.4232577433628319,0.2219637040483945,0.13996870862919725,0.9046067415730337,35.96,35.58,36.36,31.34,37.04,32.4,54.54,35.96,Central,64.04,-22.14,0.38,-0.4,-1.08,4.62,1.0,1.0
Uttar Pradesh,Baghpat,62.11,6.94,47.93,36.13,Low UHC,32.87,90.63,0.6443882107770169,0.08025633201098567,0.33185840707964603,0.22591903210795716,0.28126128294620284,0.9189887640449437,36.13,34.19,36.08,36.1,36.41,33.66,47.93,36.13,Central,63.87,-14.27,1.94,0.05,-0.28,0.03,1.0,1.0
Uttar Pradesh,Gonda,49.51,12.22,44.25,33.43,Low UHC,19.7,79.13,0.4568323905924382,0.24137931034482765,0.2809734513274336,0.16309911586784542,0.12275845468768803,0.7897752808988763,33.43,28.15,33.44,28.3,33.7,31.17,44.25,33.43,Central,66.57,-13.08,5.28,-0.01,-0.27,5.13,1.0,1.0
Uttar Pradesh,Kanshiram Nagar,49.62,6.85,51.49,33.55,Low UHC,27.52,88.28,0.45846978267341465,0.0775099176075679,0.3810840707964602,0.1658911121451837,0.21687326994824885,0.8925842696629213,33.55,31.43,33.22,31.34,35.29,30.14,51.49,33.55,Central,66.45,-21.35,2.12,0.33,-1.74,2.21,1.0,1.0
Uttar Pradesh,Fatehpur,50.71,15.72,49.18,36.0,Low UHC,18.32,84.12,0.4746948496576362,0.34818431492218493,0.3491426991150443,0.22289436947417396,0.10614995787700085,0.8458426966292135,36.0,24.74,35.49,33.05,36.79,33.29,49.18,36.0,Central,64.0,-15.89,11.26,0.51,-0.79,2.95,1.0,1.0
Uttar Pradesh,Hamirpur,60.39,11.41,56.32,41.68,Medium UHC,36.87,87.93,0.6187853527835665,0.2166615807140678,0.4478705752212389,0.35504885993485336,0.3294018534119629,0.8886516853932585,41.68,38.68,41.28,40.0,43.06,38.66,56.32,41.68,Central,58.32,-17.66,3.0,0.4,-1.38,1.68,1.0,1.0
Uttar Pradesh,Aligarh,56.45,6.23,51.42,34.61,Low UHC,31.75,86.53,0.5601369455194999,0.05859017393957891,0.3801161504424779,0.19055374592833862,0.2677819232157901,0.8729213483146067,34.61,31.32,34.7,31.95,36.5,31.35,51.42,34.61,Central,65.39,-20.07,3.29,-0.09,-1.89,2.66,1.0,1.0
Uttar Pradesh,Jyotiba Phule Nagar,58.22,5.57,42.37,32.71,Low UHC,30.37,89.83,0.5864840726406668,0.03844980164784867,0.25497787610619466,0.14634713820381573,0.2511734264051029,0.9099999999999999,32.71,27.95,32.96,31.68,33.35,30.66,42.37,32.71,Central,67.29,-11.71,4.76,-0.25,-0.64,1.03,1.0,1.0
Uttar Pradesh,Mahoba,55.77,16.77,53.59,45.19,Medium UHC,43.74,85.92,0.5500148853825543,0.3802258162953921,0.41012168141592925,0.4367147510469984,0.41208328318690574,0.8660674157303371,45.19,42.31,45.02,48.56,44.93,43.3,53.59,45.19,Central,54.81,-10.29,2.88,0.17,0.26,-3.37,1.0,1.0
Uttar Pradesh,Shamli,64.04,5.74,48.47,35.58,Low UHC,35.44,90.29,0.6731169991068771,0.04363747329874887,0.3393252212389381,0.21312238250348992,0.31219159947045366,0.9151685393258426,35.58,32.32,34.54,34.8,35.63,32.94,48.47,35.58,Central,64.42,-15.53,3.26,1.04,-0.05,0.78,1.0,1.0
Uttar Pradesh,Budaun,53.01,8.65,47.7,36.33,Low UHC,33.05,87.5,0.508931229532599,0.1324382056759231,0.3286780973451328,0.23057235923685426,0.28342760861716204,0.883820224719101,36.33,32.17,36.07,37.72,36.49,33.94,47.7,36.33,Central,63.67,-13.76,4.16,0.26,-0.16,-1.39,1.0,1.0
Uttar Pradesh,Shahjahanpur,55.6,6.68,49.35,33.83,Low UHC,28.1,86.04,0.5474843703483179,0.0723222459566677,0.35149336283185845,0.17240577012563973,0.2238536526657841,0.8674157303370786,33.83,31.71,33.44,35.43,34.34,30.78,49.35,33.83,Central,66.17,-18.57,2.12,0.39,-0.51,-1.6,1.0,1.0
Uttar Pradesh,Banda,50.25,17.78,47.52,33.5,Low UHC,11.91,83.38,0.4678475736826436,0.4110466890448582,0.32618915929203546,0.16472778036295943,0.02900469370562042,0.8375280898876404,33.5,30.62,32.9,30.26,34.5,30.7,47.52,33.5,Central,66.5,-16.82,2.88,0.6,-1.0,3.24,1.0,1.0
Uttar Pradesh,Amethi,47.81,9.83,53.12,36.78,Low UHC,31.87,84.59,0.4315272402500744,0.16844675007628931,0.4036227876106195,0.24104234527687296,0.2692261403297629,0.851123595505618,36.78,35.75,36.63,35.64,37.93,33.55,53.12,36.78,Central,63.22,-19.57,1.03,0.15,-1.15,1.14,1.0,1.0
Uttar Pradesh,Etawah,61.24,5.06,52.98,31.42,Low UHC,21.53,86.67,0.6314379279547484,0.022886786695147987,0.4016869469026549,0.11633317822242906,0.14478276567577325,0.8744943820224719,31.42,28.99,30.94,32.0,33.1,27.57,52.98,31.42,Central,68.58,-25.41,2.43,0.48,-1.68,-0.58,1.0,1.0
Uttar Pradesh,Hapur,65.17,7.33,50.3,37.44,Low UHC,33.32,91.86,0.6899374813932718,0.09215746109246262,0.3646294247787611,0.25639832480223346,0.2866770971236009,0.9328089887640449,37.44,34.43,37.81,35.59,36.3,34.78,50.3,37.44,Central,62.56,-15.52,3.01,-0.37,1.14,1.85,1.0,1.0
Uttar Pradesh,Siddharthnagar,57.24,12.88,42.4,35.88,Low UHC,24.94,76.35,0.5718963977374218,0.2615196826365579,0.2553926991150442,0.22010237319683568,0.18582260199783368,0.7585393258426965,35.88,32.02,35.52,33.34,36.46,34.42,42.4,35.88,Central,64.12,-7.98,3.86,0.36,-0.58,2.54,1.0,1.0
Uttar Pradesh,Chitrakoot,46.95,13.31,45.11,37.13,Low UHC,31.63,79.11,0.4187258112533492,0.27464144034177607,0.29286504424778764,0.249185667752443,0.2663377061018173,0.7895505617977527,37.13,22.72,37.46,27.41,37.05,35.36,45.11,37.13,Central,62.87,-9.75,14.41,-0.33,0.08,9.72,1.0,1.0
Uttar Pradesh,Bareilly,57.96,5.44,51.96,34.18,Low UHC,32.56,87.52,0.5826138731765406,0.03448275862068967,0.38758296460176994,0.18054909260120977,0.2775303887351065,0.8840449438202246,34.18,30.91,33.76,32.06,34.46,30.79,51.96,34.18,Central,65.82,-21.17,3.27,0.42,-0.28,2.12,1.0,1.0
Uttar Pradesh,Muzaffarnagar,58.51,5.26,38.43,32.65,Low UHC,35.44,88.64,0.590800833581423,0.02898992981385412,0.20049778761061948,0.14495114006514642,0.31219159947045366,0.8966292134831461,32.65,28.82,32.11,30.25,32.23,31.35,38.43,32.65,Central,67.35,-7.08,3.83,0.54,0.42,2.4,1.0,1.0
Uttar Pradesh,Faizabad,41.62,8.72,46.34,32.55,Low UHC,25.52,85.07,0.33938672223876143,0.1345743057674703,0.3098727876106195,0.14262447650069787,0.19280298471536889,0.8565168539325841,32.55,29.11,32.34,26.14,34.61,29.79,46.34,32.55,Central,67.45,-16.55,3.44,0.21,-2.06,6.41,1.0,1.0
Uttar Pradesh,Ballia,45.1,10.92,43.2,34.16,Low UHC,25.79,84.8,0.3911878535278357,0.20170888007323776,0.26645464601769914,0.18008375988832004,0.19605247322180763,0.8534831460674156,34.16,29.78,34.1,34.79,32.61,32.22,43.2,34.16,Central,65.84,-10.98,4.38,0.06,1.55,-0.63,1.0,1.0
Uttar Pradesh,Mirzapur,59.05,9.86,44.23,39.09,Low UHC,39.74,89.2,0.598838940160762,0.16936222154409522,0.2806969026548672,0.2947882736156352,0.36394271272114576,0.9029213483146068,39.09,35.63,38.43,40.8,38.36,37.9,44.23,39.09,Central,60.91,-6.33,3.46,0.66,0.73,-1.71,1.0,1.0
Uttarakhand,Pauri Garhwal,66.29,5.13,75.27,42.47,Medium UHC,64.76,83.33,0.7066091098541233,0.025022886786695148,0.7099004424778761,0.37342950209399706,0.6650619809844747,0.8369662921348314,42.47,33.56,42.14,39.456,41.43,36.81,75.27,42.47,North,57.53,-38.46,8.91,0.33,1.04,3.01,3.0,0.0
Uttarakhand,Nainital,68.71,7.7,83.4,46.67,High UHC,62.9,79.86,0.7426317356356057,0.10344827586206898,0.8223174778761064,0.4711493718008375,0.6426766157178962,0.7979775280898875,46.67,39.57,46.33,43.86,46.63,40.37,83.4,46.67,North,53.33,-43.03,7.1,0.34,0.04,2.81,3.0,0.0
Uttarakhand,Almora,72.47,11.75,74.25,51.13,High UHC,60.37,91.61,0.7986007740398927,0.2270369240158682,0.6957964601769913,0.5749185667752443,0.6122277048983029,0.9299999999999999,51.13,42.87,50.92,51.996,49.33,46.58,74.25,51.13,North,48.87,-27.67,8.26,0.21,1.8,-0.87,3.0,0.0
Uttarakhand,Dehradun,66.87,10.13,81.89,47.82,High UHC,51.57,87.43,0.7152426317356356,0.17760146475434854,0.8014380530973453,0.49790600279199615,0.5063184498736311,0.8830337078651685,47.82,40.83,47.43,43.17,46.13,41.8,81.89,47.82,North,52.18,-40.09,6.99,0.39,1.69,4.65,3.0,0.0
Uttarakhand,Champawat,71.94,9.75,83.43,48.7,High UHC,50.44,92.79,0.790711521286097,0.16600549282880686,0.8227323008849559,0.5183806421591437,0.4927187387170537,0.943258426966292,48.7,41.98,48.59,43.468,48.53,42.57,83.43,48.7,North,51.3,-40.86,6.72,0.11,0.17,5.23,3.0,0.0
Uttarakhand,Uttarkashi,70.05,4.92,74.24,43.17,Medium UHC,66.51,88.09,0.7625781482584101,0.01861458651205372,0.695658185840708,0.38971614704513713,0.6861234805632446,0.8904494382022472,43.17,33.0,42.88,45.01,43.62,37.69,74.24,43.17,North,56.83,-36.55,10.17,0.29,-0.45,-1.84,3.0,0.0
Uttarakhand,Rudraprayag,76.29,14.27,84.07,54.43,High UHC,57.59,90.58,0.8554629353974398,0.3039365273115655,0.8315818584070795,0.6516984644020474,0.5787700084245999,0.9184269662921347,54.43,51.38,54.01,52.022000000000006,54.08,48.82,84.07,54.43,North,45.57,-35.25,3.05,0.42,0.35,2.41,3.0,0.0
Uttarakhand,Hardwar,63.02,10.64,72.48,43.7,Medium UHC,38.88,84.32,0.6579339089014588,0.19316447970704917,0.6713219026548674,0.40204746393671464,0.35359249007100735,0.8480898876404493,43.7,36.47,41.73,40.56,41.87,38.51,72.48,43.7,North,56.3,-33.97,7.23,1.97,1.83,3.14,3.0,1.0
Uttarakhand,Chamoli,70.67,13.99,81.48,54.43,High UHC,65.5,90.57,0.7718070854420959,0.29539212694537686,0.7957688053097347,0.6516984644020474,0.6739679865206403,0.9183146067415728,54.43,45.13,53.76,37.21,55.09,49.21,81.48,54.43,North,45.57,-32.27,9.3,0.67,-0.66,17.22,3.0,0.0
Uttarakhand,Bageshwar,73.14,14.07,86.36,47.43,High UHC,30.63,88.16,0.8085739803512949,0.2978333841928593,0.8632466814159292,0.48883201489064665,0.2543025634853773,0.8912359550561797,47.43,43.98,47.22,45.30800000000001,43.59,40.83,86.36,47.43,North,52.57,-45.53,3.45,0.21,3.84,2.12,1.0,0.0
Uttarakhand,Pithoragarh,75.32,11.53,88.25,52.07,High UHC,58.21,85.78,0.8410241143197378,0.22032346658529142,0.8893805309734515,0.596789204281061,0.5862317968467925,0.8644943820224719,52.07,48.09,51.81,30.24,50.51,45.63,88.25,52.07,North,47.93,-42.62,3.98,0.26,1.56,21.83,3.0,0.0
Uttarakhand,Udham Singh Nagar,68.27,6.53,80.19,40.79,Low UHC,37.1,85.06,0.7360821673116998,0.06774488861763811,0.7779314159292037,0.334341554211261,0.33216993621374413,0.8564044943820225,40.79,34.96,40.69,39.58,40.46,34.44,80.19,40.79,North,59.21,-45.75,5.83,0.1,0.33,1.21,3.0,0.0
Uttarakhand,Tehri Garhwal,65.09,7.3,82.71,47.21,High UHC,67.06,88.97,0.6887466507889253,0.09124198962465671,0.8127765486725664,0.4837133550488599,0.6927428090022867,0.9003370786516853,47.21,41.07,47.06,45.001999999999995,43.81,41.04,82.71,47.21,North,52.79,-41.67,6.14,0.15,3.4,2.21,3.0,0.0
West Bengal,Nadia,70.08,6.26,61.39,40.54,Low UHC,47.81,85.06,0.7630247097350401,0.059505645407384816,0.5179756637168142,0.3285248953001395,0.46106631363581657,0.8564044943820225,40.54,34.53,40.6,40.11,41.47,36.54,61.39,40.54,East,59.46,-24.85,6.01,-0.06,-0.93,0.43,3.0,0.0
West Bengal,Hugli,69.69,7.04,64.61,41.35,Medium UHC,45.11,84.54,0.7572194105388507,0.08330790357033874,0.5625,0.34737087017217305,0.42857142857142855,0.850561797752809,41.35,38.45,42.7,39.0,41.37,36.99,64.61,41.35,East,58.65,-27.62,2.9,-1.35,-0.02,2.35,3.0,0.0
West Bengal,Bankura,69.25,7.32,76.68,44.68,Medium UHC,58.01,79.03,0.7506698422149448,0.09185230393652732,0.7293971238938055,0.42484876686831075,0.5838247683235045,0.7886516853932584,44.68,38.41,44.68,44.93,45.36,39.04,76.68,44.68,East,55.32,-37.64,6.27,0.0,-0.68,-0.25,3.0,0.0
West Bengal,Puruliya,58.99,5.98,73.77,39.74,Low UHC,57.14,66.69,0.5979458172075022,0.05096124504119623,0.6891592920353982,0.3099115867845509,0.5733541942472018,0.6499999999999999,39.74,32.43,37.98,39.03,38.68,34.04,73.77,39.74,East,60.26,-39.73,7.31,1.76,1.06,0.71,1.0,0.0
West Bengal,Purba Medinipur,59.38,8.76,57.78,41.89,Medium UHC,54.67,78.52,0.6037511164036916,0.13579493439121146,0.4680586283185841,0.3599348534201954,0.5436273919845951,0.7829213483146066,41.89,39.02,41.92,38.22,40.7,38.65,57.78,41.89,East,58.11,-19.13,2.87,-0.03,1.19,3.67,1.0,1.0
West Bengal,North Twenty Four Parganas,79.47,5.22,65.63,41.45,Medium UHC,53.72,83.57,0.9027984519202142,0.027769301190112894,0.5766039823008848,0.3496975337366217,0.532194006498977,0.8396629213483144,41.45,36.85,41.0,40.41,41.91,36.95,65.63,41.45,East,58.55,-28.68,4.6,0.45,-0.46,1.04,3.0,0.0
West Bengal,Jalpaiguri,77.5,12.97,69.06,46.77,High UHC,38.61,83.54,0.8734742482881809,0.2642660970399756,0.6240320796460177,0.47347603536528626,0.3503430015645685,0.8393258426966292,46.77,42.79,46.84,47.89,46.91,42.43,69.06,46.77,East,53.23,-26.63,3.98,-0.07,-0.14,-1.12,3.0,0.0
West Bengal,Birbhum,75.53,5.85,74.76,40.96,Low UHC,44.58,78.24,0.8441500446561475,0.04699420201403723,0.7028484513274338,0.33829688227082355,0.42219280298471534,0.7797752808988763,40.96,33.89,40.81,41.16,40.11,35.24,74.76,40.96,East,59.04,-39.52,7.07,0.15,0.85,-0.2,3.0,0.0
West Bengal,South Twenty Four Parganas,73.88,12.4,71.93,49.28,High UHC,53.22,82.85,0.8195891634415003,0.24687213915166314,0.6637168141592922,0.5318752908329454,0.526176435190757,0.8315730337078651,49.28,46.96,48.61,48.6,48.8,44.83,71.93,49.28,East,50.72,-27.1,2.32,0.67,0.48,0.68,3.0,0.0
West Bengal,Koch Bihar,78.48,8.06,73.01,42.56,Medium UHC,35.28,85.66,0.8880619231914261,0.11443393347574005,0.6786504424778763,0.3755234993020009,0.3102659766518233,0.8631460674157302,42.56,40.44,42.67,41.9,43.06,37.18,73.01,42.56,East,57.44,-35.83,2.12,-0.11,-0.5,0.66,3.0,0.0
West Bengal,Dakshin Dinajpur,74.21,6.53,66.59,38.97,Low UHC,33.48,83.27,0.8245013396844297,0.06774488861763811,0.5898783185840708,0.2919962773382968,0.28860271994223125,0.8362921348314606,38.97,35.99,38.91,39.39,38.15,34.09,66.59,38.97,East,61.03,-32.5,2.98,0.06,0.82,-0.42,3.0,1.0
West Bengal,Purba Barddhaman,76.66,4.58,67.73,36.78,Low UHC,34.27,82.7,0.8609705269425424,0.008239243210253294,0.605641592920354,0.24104234527687296,0.2981104826092189,0.8298876404494382,36.78,31.73,37.04,37.64,35.96,31.58,67.73,36.78,East,63.22,-36.15,5.05,-0.26,0.82,-0.86,3.0,0.0
West Bengal,Haora,72.12,9.38,55.19,44.33,Medium UHC,55.83,82.07,0.7933908901458767,0.15471467805920056,0.4322455752212389,0.4167054443927407,0.5575881574196653,0.8228089887640448,44.33,41.08,44.59,41.54,44.34,41.96,55.19,44.33,East,55.67,-13.23,3.25,-0.26,-0.01,2.79,3.0,0.0
West Bengal,Paschim Medinipur,66.68,13.63,64.72,47.34,High UHC,50.42,80.17,0.7124144090503126,0.2844064693317059,0.564021017699115,0.486738017682643,0.492478035864725,0.8014606741573034,47.34,38.66,46.98,42.86,46.06,43.78,64.72,47.34,East,52.66,-20.94,8.68,0.36,1.28,4.48,3.0,0.0
West Bengal,Darjeeling,79.13,8.48,65.41,46.62,Medium UHC,59.36,84.49,0.8977374218517414,0.12725053402502293,0.5735619469026549,0.4699860400186131,0.6000722108556986,0.8499999999999999,46.62,43.14,46.16,45.92,47.62,42.84,65.41,46.62,East,53.38,-22.57,3.48,0.46,-1.0,0.7,3.0,0.0
West Bengal,Uttar Dinajpur,69.46,13.81,54.64,43.35,Medium UHC,36.08,80.93,0.7537957725513543,0.28989929813854143,0.42464048672566373,0.3939041414611446,0.31989409074497527,0.81,43.35,39.26,42.85,41.57,43.91,40.91,54.64,43.35,East,56.65,-13.73,4.09,0.5,-0.56,1.78,3.0,1.0
West Bengal,Maldah,69.62,5.56,66.63,38.38,Low UHC,40.3,80.16,0.7561774337600476,0.03814464449191332,0.5904314159292035,0.2782689623080502,0.3706823925863521,0.8013483146067415,38.38,35.84,38.63,37.03,40.83,33.43,66.63,38.38,East,61.62,-33.2,2.54,-0.25,-2.45,1.35,3.0,1.0
West Bengal,Murshidabad,69.64,6.52,65.31,39.12,Low UHC,36.61,84.42,0.7564751414111343,0.06743973146170276,0.572179203539823,0.29548627268496963,0.3262727163316885,0.8492134831460674,39.12,37.69,39.28,38.37,40.08,34.42,65.31,39.12,East,60.88,-30.89,1.43,-0.16,-0.96,0.75,3.0,1.0
West Bengal,Paschim Barddhaman,60.14,11.06,55.46,40.27,Low UHC,34.27,83.83,0.6150640071449835,0.20598108025633202,0.435978982300885,0.3222429036761284,0.2981104826092189,0.8425842696629212,40.27,34.62,40.92,37.61,39.62,37.18,55.46,40.27,East,59.73,-18.28,5.65,-0.65,0.65,2.66,1.0,1.0
Dadra Nagar Haveli Daman Diu,Diu,72.82,9.8,90.45,,,,93.62,0.8038106579339087,0.1675312786084834,0.9198008849557524,,,0.9525842696629214,44.669243085880645,37.27030612244898,44.2121897810219,43.017213375796175,43.74584187408492,,90.45,,West,,,7.4,0.46,0.92,1.65,,
Dadra Nagar Haveli Daman Diu,Dadra & Nagar Haveli,81.84,7.36,87.79,,,,74.38,0.9380768085739802,0.09307293256026855,0.883019911504425,,,0.7364044943820224,,,,,,,87.79,,West,,,,,,,,
Dadra Nagar Haveli Daman Diu,Daman,63.1,8.23,72.73,,,,58.69,0.6591247395058053,0.11962160512664025,0.6747787610619471,,,0.5601123595505617,44.669243085880645,37.27030612244898,44.2121897810219,43.017213375796175,43.74584187408492,,72.73,,West,,,7.4,0.46,0.92,1.65,,
Lakshadweep,Lakshadweep,48.74,11.8,80.85,,,,93.4,0.44537064602560283,0.22856270979554474,0.7870575221238938,,,0.9501123595505618,44.669243085880645,37.27030612244898,44.2121897810219,43.017213375796175,43.74584187408492,,80.85,,South,,,7.4,0.46,0.92,1.65,,
Maharashtra,Mumbai Suburban,45.76,20.36,57.37,,,,79.77,0.40101220601369447,0.48977723527616723,0.4623893805309734,,,0.7969662921348314,44.669243085880645,37.27030612244898,44.2121897810219,43.017213375796175,43.74584187408492,,57.37,,West,,,7.4,0.46,0.92,1.65,,
